dataset,image_id,method,height,width,preproc_time_s,filter_time_s,odps_time_s,total_time_s,magnitude_min,magnitude_max,magnitude_mean,status,error_message
BSDS500,226060,Canny,481,321,0.005722,0.002575,,0.008297,0.0000,440.3362,56.5988,OK,
BSDS500,226060,Sobel,481,321,0.005722,0.002199,,0.007921,0.0000,1050.6721,91.1342,OK,
BSDS500,226060,LoG,481,321,0.005722,0.001323,,0.007045,0.0000,53.0000,3.6398,OK,
BSDS500,226060,ED,481,321,0.005722,0.003984,,0.009706,0.0000,255.0000,38.0598,OK,
BSDS500,226060,PC,481,321,0.005722,0.326402,,0.332124,0.0000,0.6188,0.0377,OK,
BSDS500,228076,GWi,321,481,0.005994,0.010874,,0.016868,0.0000,4.7922,0.3775,OK,
BSDS500,228076,GWi_odps,321,481,0.005994,0.021323,0.005706,0.033024,0.0000,4.7922,0.1930,OK,
BSDS500,228076,GWC,321,481,0.005994,0.025514,,0.031508,0.0671,5.2112,1.3452,OK,
BSDS500,228076,Canny,321,481,0.005994,0.002697,,0.008691,0.0000,425.2176,37.9205,OK,
BSDS500,228076,Sobel,321,481,0.005994,0.001968,,0.007962,0.0000,1053.3993,77.9241,OK,
BSDS500,228076,LoG,321,481,0.005994,0.001135,,0.007129,0.0000,60.0000,3.1031,OK,
BSDS500,228076,ED,321,481,0.005994,0.003072,,0.009066,0.0000,255.0000,29.9640,OK,
BSDS500,228076,PC,321,481,0.005994,0.321149,,0.327143,0.0000,0.7344,0.0407,OK,
BSDS500,230063,GWi,481,321,0.005826,0.011333,,0.017159,0.0000,4.9042,0.5197,OK,
BSDS500,230063,GWi_odps,481,321,0.005826,0.019325,0.005897,0.031048,0.0000,4.9042,0.2665,OK,
BSDS500,230063,GWC,481,321,0.005826,0.023545,,0.029371,0.0000,6.0519,1.4398,OK,
BSDS500,230063,Canny,481,321,0.005826,0.002375,,0.008201,0.0000,479.3078,60.6866,OK,
BSDS500,230063,Sobel,481,321,0.005826,0.002024,,0.007850,0.0000,1061.2389,107.8762,OK,
BSDS500,230063,LoG,481,321,0.005826,0.001135,,0.006961,0.0000,57.0000,4.3432,OK,
BSDS500,230063,ED,481,321,0.005826,0.003732,,0.009559,0.0000,255.0000,44.1920,OK,
BSDS500,230063,PC,481,321,0.005826,0.330210,,0.336036,0.0000,0.6539,0.0418,OK,
BSDS500,230098,GWi,481,321,0.007149,0.012422,,0.019571,0.0000,4.7349,0.4853,OK,
BSDS500,230098,GWi_odps,481,321,0.007149,0.022303,0.006592,0.036045,0.0000,4.7349,0.2373,OK,
BSDS500,230098,GWC,481,321,0.007149,0.026675,,0.033824,0.0000,6.3117,1.3806,OK,
BSDS500,230098,Canny,481,321,0.007149,0.002721,,0.009870,0.0000,463.3832,57.1696,OK,
BSDS500,230098,Sobel,481,321,0.007149,0.002332,,0.009481,0.0000,1027.6196,101.3176,OK,
BSDS500,230098,LoG,481,321,0.007149,0.001580,,0.008730,0.0000,46.0000,3.9252,OK,
BSDS500,230098,ED,481,321,0.007149,0.004288,,0.011437,0.0000,255.0000,47.5463,OK,
BSDS500,230098,PC,481,321,0.007149,0.331874,,0.339023,0.0000,0.6612,0.0354,OK,
BSDS500,23050,GWi,481,321,0.006151,0.010887,,0.017038,0.0000,4.7103,0.5639,OK,
BSDS500,23050,GWi_odps,481,321,0.006151,0.019068,0.006250,0.031469,0.0000,4.7103,0.2776,OK,
BSDS500,23050,GWC,481,321,0.006151,0.023531,,0.029682,0.0780,5.2031,1.4684,OK,
BSDS500,23050,Canny,481,321,0.006151,0.002410,,0.008560,0.0000,433.5366,61.4617,OK,
BSDS500,23050,Sobel,481,321,0.006151,0.002061,,0.008211,0.0000,1043.4376,119.9499,OK,
BSDS500,23050,LoG,481,321,0.006151,0.001172,,0.007322,0.0000,58.0000,4.5579,OK,
BSDS500,23050,ED,481,321,0.006151,0.004734,,0.010884,0.0000,255.0000,53.0608,OK,
BSDS500,23050,PC,481,321,0.006151,0.339590,,0.345741,0.0000,0.5606,0.0345,OK,
BSDS500,232076,GWi,321,481,0.006700,0.012322,,0.019022,0.0000,4.2708,0.5081,OK,
BSDS500,232076,GWi_odps,321,481,0.006700,0.020710,0.005869,0.033280,0.0000,4.2708,0.2387,OK,
BSDS500,232076,GWC,321,481,0.006700,0.023497,,0.030197,0.0185,4.5627,1.3632,OK,
BSDS500,232076,Canny,321,481,0.006700,0.002349,,0.009049,0.0000,292.9334,43.9456,OK,
BSDS500,232076,Sobel,321,481,0.006700,0.002112,,0.008811,0.0000,859.8430,110.2024,OK,
BSDS500,232076,LoG,321,481,0.006700,0.001172,,0.007872,0.0000,37.0000,3.4309,OK,
BSDS500,232076,ED,321,481,0.006700,0.004607,,0.011307,0.0000,255.0000,55.1896,OK,
BSDS500,232076,PC,321,481,0.006700,0.319917,,0.326617,0.0000,0.5486,0.0153,OK,
BSDS500,235098,GWi,321,481,0.006102,0.010992,,0.017093,0.0042,4.5077,0.5958,OK,
BSDS500,235098,GWi_odps,321,481,0.006102,0.020336,0.006107,0.032545,0.0000,4.5077,0.3010,OK,
BSDS500,235098,GWC,321,481,0.006102,0.024049,,0.030150,0.0095,6.3548,1.5421,OK,
BSDS500,235098,Canny,321,481,0.006102,0.002365,,0.008466,0.0000,444.9359,63.6638,OK,
BSDS500,235098,Sobel,321,481,0.006102,0.002076,,0.008178,0.0000,1007.5316,123.1165,OK,
BSDS500,235098,LoG,321,481,0.006102,0.001240,,0.007341,0.0000,54.0000,5.1594,OK,
BSDS500,235098,ED,321,481,0.006102,0.003727,,0.009828,0.0000,255.0000,33.5214,OK,
BSDS500,235098,PC,321,481,0.006102,0.325642,,0.331743,0.0000,0.6214,0.0426,OK,
BSDS500,238025,GWi,481,321,0.006088,0.011514,,0.017602,0.0037,4.5782,0.5504,OK,
BSDS500,238025,GWi_odps,481,321,0.006088,0.020494,0.006280,0.032861,0.0000,4.5782,0.2691,OK,
BSDS500,238025,GWC,481,321,0.006088,0.024423,,0.030511,0.0121,5.3825,1.4389,OK,
BSDS500,238025,Canny,481,321,0.006088,0.002397,,0.008485,0.0000,476.1029,51.0401,OK,
BSDS500,238025,Sobel,481,321,0.006088,0.002010,,0.008097,0.0000,1033.6973,117.6086,OK,
BSDS500,238025,LoG,481,321,0.006088,0.001144,,0.007231,0.0000,46.0000,4.1600,OK,
BSDS500,238025,ED,481,321,0.006088,0.004518,,0.010606,0.0000,255.0000,58.9684,OK,
BSDS500,238025,PC,481,321,0.006088,0.328997,,0.335085,0.0000,0.5375,0.0194,OK,
BSDS500,243095,GWi,481,321,0.006013,0.011419,,0.017431,0.0000,4.3724,0.4209,OK,
BSDS500,243095,GWi_odps,481,321,0.006013,0.017328,0.005900,0.029241,0.0000,4.3724,0.2262,OK,
BSDS500,243095,GWC,481,321,0.006013,0.026676,,0.032688,0.0083,5.4528,1.6054,OK,
BSDS500,243095,Canny,481,321,0.006013,0.002326,,0.008338,0.0000,452.0398,47.8077,OK,
BSDS500,243095,Sobel,481,321,0.006013,0.002100,,0.008113,0.0000,996.5420,84.8508,OK,
BSDS500,243095,LoG,481,321,0.006013,0.001149,,0.007161,0.0000,51.0000,3.5159,OK,
BSDS500,243095,ED,481,321,0.006013,0.003356,,0.009369,0.0000,255.0000,39.8798,OK,
BSDS500,243095,PC,481,321,0.006013,0.321057,,0.327069,0.0000,0.6957,0.0399,OK,
BSDS500,246009,GWi,481,321,0.006692,0.010970,,0.017662,0.0000,4.2751,0.4946,OK,
BSDS500,246009,GWi_odps,481,321,0.006692,0.018355,0.005875,0.030922,0.0000,4.2751,0.2273,OK,
BSDS500,246009,GWC,481,321,0.006692,0.023466,,0.030158,0.0000,5.2069,1.3940,OK,
BSDS500,246009,Canny,481,321,0.006692,0.002414,,0.009106,0.0000,447.1532,55.2219,OK,
BSDS500,246009,Sobel,481,321,0.006692,0.002069,,0.008761,0.0000,997.0396,106.6520,OK,
BSDS500,246009,LoG,481,321,0.006692,0.001129,,0.007821,0.0000,47.0000,3.7984,OK,
BSDS500,246009,ED,481,321,0.006692,0.003640,,0.010331,0.0000,255.0000,41.8336,OK,
BSDS500,246009,PC,481,321,0.006692,0.327587,,0.334279,0.0000,0.6835,0.0360,OK,
BSDS500,247003,GWi,321,481,0.006008,0.011013,,0.017021,0.0000,4.3028,0.5450,OK,
BSDS500,247003,GWi_odps,321,481,0.006008,0.019401,0.005912,0.031321,0.0000,4.3028,0.2514,OK,
BSDS500,247003,GWC,321,481,0.006008,0.023827,,0.029834,0.0000,5.2189,1.4441,OK,
BSDS500,247003,Canny,321,481,0.006008,0.002414,,0.008422,0.0000,460.0174,63.0574,OK,
BSDS500,247003,Sobel,321,481,0.006008,0.002019,,0.008027,0.0000,966.8795,118.2899,OK,
BSDS500,247003,LoG,321,481,0.006008,0.001135,,0.007143,0.0000,44.0000,4.2923,OK,
BSDS500,247003,ED,321,481,0.006008,0.003921,,0.009929,0.0000,255.0000,46.3522,OK,
BSDS500,247003,PC,321,481,0.006008,0.325510,,0.331518,0.0000,0.6028,0.0353,OK,
BSDS500,247012,GWi,321,481,0.006437,0.011192,,0.017629,0.0000,4.2824,0.5626,OK,
BSDS500,247012,GWi_odps,321,481,0.006437,0.020549,0.005890,0.032876,0.0000,4.2824,0.2719,OK,
BSDS500,247012,GWC,321,481,0.006437,0.024273,,0.030710,0.0052,4.9295,1.4306,OK,
BSDS500,247012,Canny,321,481,0.006437,0.002380,,0.008818,0.0000,463.0529,59.8215,OK,
BSDS500,247012,Sobel,321,481,0.006437,0.001989,,0.008427,0.0000,929.2847,120.6712,OK,
BSDS500,247012,LoG,321,481,0.006437,0.001180,,0.007617,0.0000,40.0000,4.2090,OK,
BSDS500,247012,ED,321,481,0.006437,0.004348,,0.010786,0.0000,255.0000,52.6958,OK,
BSDS500,247012,PC,321,481,0.006437,0.319925,,0.326363,0.0000,0.5388,0.0256,OK,
BSDS500,249021,GWi,481,321,0.005807,0.011368,,0.017175,0.0032,4.3860,0.4349,OK,
BSDS500,249021,GWi_odps,481,321,0.005807,0.019184,0.005859,0.030850,0.0000,4.3860,0.2229,OK,
BSDS500,249021,GWC,481,321,0.005807,0.024551,,0.030358,0.0106,5.5683,1.3340,OK,
BSDS500,249021,Canny,481,321,0.005807,0.002486,,0.008293,0.0000,438.0708,44.8941,OK,
BSDS500,249021,Sobel,481,321,0.005807,0.002092,,0.007899,0.0000,1002.2415,89.7757,OK,
BSDS500,249021,LoG,481,321,0.005807,0.001144,,0.006951,0.0000,49.0000,3.4596,OK,
BSDS500,249021,ED,481,321,0.005807,0.003965,,0.009772,0.0000,255.0000,50.1293,OK,
BSDS500,249021,PC,481,321,0.005807,0.321722,,0.327529,0.0000,0.6123,0.0274,OK,
BSDS500,250047,GWi,481,321,0.006068,0.011271,,0.017339,0.0000,4.6907,0.6572,OK,
BSDS500,250047,GWi_odps,481,321,0.006068,0.018630,0.006106,0.030804,0.0000,4.6907,0.3609,OK,
BSDS500,250047,GWC,481,321,0.006068,0.023792,,0.029860,0.0151,5.7661,1.5648,OK,
BSDS500,250047,Canny,481,321,0.006068,0.002393,,0.008461,0.0000,456.5545,81.9381,OK,
BSDS500,250047,Sobel,481,321,0.006068,0.002101,,0.008169,0.0000,1047.9360,133.2124,OK,
BSDS500,250047,LoG,481,321,0.006068,0.001249,,0.007318,0.0000,43.0000,5.8423,OK,
BSDS500,250047,ED,481,321,0.006068,0.003420,,0.009488,0.0000,255.0000,42.0648,OK,
BSDS500,250047,PC,481,321,0.006068,0.321261,,0.327330,0.0000,0.6323,0.0425,OK,
BSDS500,250087,GWi,481,321,0.005951,0.011460,,0.017411,0.0000,4.3936,0.2777,OK,
BSDS500,250087,GWi_odps,481,321,0.005951,0.018713,0.005863,0.030527,0.0000,4.3936,0.1477,OK,
BSDS500,250087,GWC,481,321,0.005951,0.023561,,0.029512,0.0124,4.9642,1.2184,OK,
BSDS500,250087,Canny,481,321,0.005951,0.002311,,0.008261,0.0000,466.6497,35.5578,OK,
BSDS500,250087,Sobel,481,321,0.005951,0.002054,,0.008004,0.0000,1012.0494,55.7553,OK,
BSDS500,250087,LoG,481,321,0.005951,0.001141,,0.007092,0.0000,50.0000,2.5710,OK,
BSDS500,250087,ED,481,321,0.005951,0.002907,,0.008858,0.0000,255.0000,33.0903,OK,
BSDS500,250087,PC,481,321,0.005951,0.319298,,0.325248,0.0000,0.7358,0.0376,OK,
BSDS500,253016,GWi,321,481,0.006005,0.010933,,0.016938,0.0000,4.3720,0.5816,OK,
BSDS500,253016,GWi_odps,321,481,0.006005,0.021206,0.006314,0.033525,0.0000,4.3720,0.2964,OK,
BSDS500,253016,GWC,321,481,0.006005,0.024917,,0.030922,0.0000,5.4598,1.4870,OK,
BSDS500,253016,Canny,321,481,0.006005,0.002470,,0.008475,0.0000,472.0381,68.5478,OK,
BSDS500,253016,Sobel,321,481,0.006005,0.002022,,0.008027,0.0000,1011.6224,121.8742,OK,
BSDS500,253016,LoG,321,481,0.006005,0.001154,,0.007159,0.0000,52.0000,4.6777,OK,
BSDS500,253016,ED,321,481,0.006005,0.004463,,0.010468,0.0000,255.0000,53.1136,OK,
BSDS500,253016,PC,321,481,0.006005,0.320913,,0.326918,0.0000,0.5158,0.0295,OK,
BSDS500,253092,GWi,481,321,0.005986,0.011021,,0.017007,0.0000,4.2903,0.3915,OK,
BSDS500,253092,GWi_odps,481,321,0.005986,0.018903,0.005792,0.030681,0.0000,4.2903,0.1886,OK,
BSDS500,253092,GWC,481,321,0.005986,0.024268,,0.030254,0.0000,4.5619,1.2784,OK,
BSDS500,253092,Canny,481,321,0.005986,0.002331,,0.008317,0.0000,410.1439,59.5983,OK,
BSDS500,253092,Sobel,481,321,0.005986,0.001999,,0.007985,0.0000,878.9960,81.6837,OK,
BSDS500,253092,LoG,481,321,0.005986,0.001184,,0.007170,0.0000,34.0000,3.3105,OK,
BSDS500,253092,ED,481,321,0.005986,0.003356,,0.009342,0.0000,255.0000,38.5074,OK,
BSDS500,253092,PC,481,321,0.005986,0.320330,,0.326316,0.0000,0.6010,0.0445,OK,
BSDS500,257098,GWi,481,321,0.006121,0.010903,,0.017024,0.0000,4.1010,0.2984,OK,
BSDS500,257098,GWi_odps,481,321,0.006121,0.019398,0.005794,0.031313,0.0000,4.1010,0.1528,OK,
BSDS500,257098,GWC,481,321,0.006121,0.024119,,0.030240,0.0000,5.2431,1.2465,OK,
BSDS500,257098,Canny,481,321,0.006121,0.002327,,0.008449,0.0000,369.8919,29.7611,OK,
BSDS500,257098,Sobel,481,321,0.006121,0.002092,,0.008213,0.0000,908.6528,61.2966,OK,
BSDS500,257098,LoG,481,321,0.006121,0.001170,,0.007292,0.0000,37.0000,2.5135,OK,
BSDS500,257098,ED,481,321,0.006121,0.003411,,0.009533,0.0000,255.0000,38.5850,OK,
BSDS500,257098,PC,481,321,0.006121,0.323610,,0.329731,0.0000,0.6164,0.0311,OK,
BSDS500,258089,GWi,321,481,0.006065,0.011394,,0.017458,0.0000,4.2091,0.5191,OK,
BSDS500,258089,GWi_odps,321,481,0.006065,0.019291,0.008798,0.034153,0.0000,4.2091,0.2609,OK,
BSDS500,258089,GWC,321,481,0.006065,0.024781,,0.030846,0.0058,4.6559,1.4043,OK,
BSDS500,258089,Canny,321,481,0.006065,0.002464,,0.008528,0.0000,393.9137,63.9140,OK,
BSDS500,258089,Sobel,321,481,0.006065,0.002042,,0.008106,0.0000,874.2082,109.1118,OK,
BSDS500,258089,LoG,321,481,0.006065,0.001220,,0.007285,0.0000,40.0000,4.5723,OK,
BSDS500,258089,ED,321,481,0.006065,0.004147,,0.010212,0.0000,255.0000,47.3382,OK,
BSDS500,258089,PC,321,481,0.006065,0.322963,,0.329028,0.0000,0.5158,0.0332,OK,
BSDS500,259060,GWi,481,321,0.006137,0.011128,,0.017265,0.0031,4.3352,0.5988,OK,
BSDS500,259060,GWi_odps,481,321,0.006137,0.020062,0.005909,0.032109,0.0000,4.3352,0.2876,OK,
BSDS500,259060,GWC,481,321,0.006137,0.025938,,0.032075,0.0083,5.3382,1.5024,OK,
BSDS500,259060,Canny,481,321,0.006137,0.002609,,0.008747,0.0000,430.6948,56.0023,OK,
BSDS500,259060,Sobel,481,321,0.006137,0.002035,,0.008172,0.0000,987.8026,129.3543,OK,
BSDS500,259060,LoG,481,321,0.006137,0.001286,,0.007423,0.0000,43.0000,4.4620,OK,
BSDS500,259060,ED,481,321,0.006137,0.004696,,0.010833,0.0000,255.0000,55.9741,OK,
BSDS500,259060,PC,481,321,0.006137,0.327124,,0.333261,0.0000,0.5118,0.0205,OK,
BSDS500,267036,GWi,481,321,0.006134,0.011223,,0.017357,0.0000,4.3682,0.4675,OK,
BSDS500,267036,GWi_odps,481,321,0.006134,0.020255,0.006146,0.032536,0.0000,4.3682,0.2180,OK,
BSDS500,267036,GWC,481,321,0.006134,0.023521,,0.029655,0.0250,5.2446,1.4003,OK,
BSDS500,267036,Canny,481,321,0.006134,0.002350,,0.008485,0.0000,396.3433,41.0487,OK,
BSDS500,267036,Sobel,481,321,0.006134,0.002037,,0.008171,0.0000,1011.5385,101.0727,OK,
BSDS500,267036,LoG,481,321,0.006134,0.001140,,0.007275,0.0000,43.0000,3.4789,OK,
BSDS500,267036,ED,481,321,0.006134,0.004040,,0.010174,0.0000,255.0000,42.5157,OK,
BSDS500,267036,PC,481,321,0.006134,0.324252,,0.330386,0.0000,0.5790,0.0246,OK,
BSDS500,268048,GWi,321,481,0.006155,0.010947,,0.017101,0.0000,4.2133,0.5453,OK,
BSDS500,268048,GWi_odps,321,481,0.006155,0.019073,0.005893,0.031121,0.0000,4.2133,0.2666,OK,
BSDS500,268048,GWC,321,481,0.006155,0.024220,,0.030375,0.0099,5.0310,1.4337,OK,
BSDS500,268048,Canny,321,481,0.006155,0.002384,,0.008539,0.0000,442.1629,63.3420,OK,
BSDS500,268048,Sobel,321,481,0.006155,0.002168,,0.008322,0.0000,928.6560,114.6615,OK,
BSDS500,268048,LoG,321,481,0.006155,0.001157,,0.007312,0.0000,46.0000,4.5048,OK,
BSDS500,268048,ED,321,481,0.006155,0.004307,,0.010462,0.0000,255.0000,51.4704,OK,
BSDS500,268048,PC,321,481,0.006155,0.333133,,0.339288,0.0000,0.5644,0.0328,OK,
BSDS500,268074,GWi,481,321,0.006328,0.010960,,0.017288,0.0000,5.3732,1.1151,OK,
BSDS500,268074,GWi_odps,481,321,0.006328,0.019618,0.006053,0.031999,0.0000,5.3732,0.5402,OK,
BSDS500,268074,GWC,481,321,0.006328,0.024031,,0.030359,0.0803,6.9879,2.0404,OK,
BSDS500,268074,Canny,481,321,0.006328,0.002352,,0.008680,0.0000,492.1179,111.6987,OK,
BSDS500,268074,Sobel,481,321,0.006328,0.002056,,0.008384,0.0000,1118.6787,237.1367,OK,
BSDS500,268074,LoG,481,321,0.006328,0.001138,,0.007466,0.0000,53.0000,9.1588,OK,
BSDS500,268074,ED,481,321,0.006328,0.004466,,0.010794,0.0000,255.0000,58.7058,OK,
BSDS500,268074,PC,481,321,0.006328,0.324675,,0.331003,0.0000,0.4681,0.0175,OK,
BSDS500,277053,GWi,321,481,0.006160,0.010992,,0.017152,0.0000,4.9494,0.7374,OK,
BSDS500,277053,GWi_odps,321,481,0.006160,0.019856,0.005804,0.031819,0.0000,4.9494,0.3592,OK,
BSDS500,277053,GWC,321,481,0.006160,0.024152,,0.030312,0.0035,6.2101,1.6294,OK,
BSDS500,277053,Canny,321,481,0.006160,0.002356,,0.008516,0.0000,476.8920,72.7077,OK,
BSDS500,277053,Sobel,321,481,0.006160,0.002033,,0.008193,0.0000,1069.1622,158.3963,OK,
BSDS500,277053,LoG,321,481,0.006160,0.001431,,0.007590,0.0000,46.0000,5.7645,OK,
BSDS500,277053,ED,321,481,0.006160,0.005150,,0.011310,0.0000,255.0000,59.8404,OK,
BSDS500,277053,PC,321,481,0.006160,0.323611,,0.329771,0.0000,0.4546,0.0159,OK,
BSDS500,279005,GWi,481,321,0.005990,0.011997,,0.017988,0.0000,4.1356,0.3683,OK,
BSDS500,279005,GWi_odps,481,321,0.005990,0.021944,0.006736,0.034670,0.0000,4.1356,0.1791,OK,
BSDS500,279005,GWC,481,321,0.005990,0.024530,,0.030520,0.0000,4.5380,1.2849,OK,
BSDS500,279005,Canny,481,321,0.005990,0.002480,,0.008470,0.0000,346.5977,37.1925,OK,
BSDS500,279005,Sobel,481,321,0.005990,0.002043,,0.008033,0.0000,890.4471,76.1349,OK,
BSDS500,279005,LoG,481,321,0.005990,0.001170,,0.007160,0.0000,33.0000,2.8218,OK,
BSDS500,279005,ED,481,321,0.005990,0.003591,,0.009581,0.0000,255.0000,38.6379,OK,
BSDS500,279005,PC,481,321,0.005990,0.323163,,0.329153,0.0000,0.6665,0.0305,OK,
BSDS500,28083,GWi,321,481,0.005952,0.010954,,0.016906,0.0000,4.2623,0.4939,OK,
BSDS500,28083,GWi_odps,321,481,0.005952,0.020123,0.005924,0.031999,0.0000,4.2623,0.2389,OK,
BSDS500,28083,GWC,321,481,0.005952,0.024084,,0.030036,0.0166,4.5350,1.4149,OK,
BSDS500,28083,Canny,321,481,0.005952,0.002478,,0.008430,0.0000,387.6596,44.9569,OK,
BSDS500,28083,Sobel,321,481,0.005952,0.002024,,0.007976,0.0000,965.9917,104.1275,OK,
BSDS500,28083,LoG,321,481,0.005952,0.001168,,0.007120,0.0000,42.0000,3.6628,OK,
BSDS500,28083,ED,321,481,0.005952,0.004239,,0.010192,0.0000,255.0000,49.8238,OK,
BSDS500,28083,PC,321,481,0.005952,0.326710,,0.332662,0.0000,0.5397,0.0203,OK,
BSDS500,281017,GWi,481,321,0.005962,0.010924,,0.016886,0.0029,4.7589,0.4488,OK,
BSDS500,281017,GWi_odps,481,321,0.005962,0.019591,0.005846,0.031399,0.0000,4.7589,0.2309,OK,
BSDS500,281017,GWC,481,321,0.005962,0.023863,,0.029825,0.0032,6.6629,1.3662,OK,
BSDS500,281017,Canny,481,321,0.005962,0.002267,,0.008229,0.0000,463.3206,52.9078,OK,
BSDS500,281017,Sobel,481,321,0.005962,0.002039,,0.008001,0.0000,1065.2869,94.3519,OK,
BSDS500,281017,LoG,481,321,0.005962,0.001142,,0.007104,0.0000,57.0000,3.9169,OK,
BSDS500,281017,ED,481,321,0.005962,0.004255,,0.010217,0.0000,255.0000,53.2590,OK,
BSDS500,281017,PC,481,321,0.005962,0.320530,,0.326492,0.0000,0.5976,0.0326,OK,
BSDS500,285022,GWi,321,481,0.005839,0.011117,,0.016956,0.0000,4.2661,0.4051,OK,
BSDS500,285022,GWi_odps,321,481,0.005839,0.019719,0.006130,0.031688,0.0000,4.2661,0.1958,OK,
BSDS500,285022,GWC,321,481,0.005839,0.024203,,0.030042,0.0083,4.5301,1.2733,OK,
BSDS500,285022,Canny,321,481,0.005839,0.002395,,0.008234,0.0000,330.2756,40.2769,OK,
BSDS500,285022,Sobel,321,481,0.005839,0.001974,,0.007812,0.0000,897.6826,86.7943,OK,
BSDS500,285022,LoG,321,481,0.005839,0.001153,,0.006992,0.0000,36.0000,3.0848,OK,
BSDS500,285022,ED,321,481,0.005839,0.004500,,0.010339,0.0000,255.0000,53.9394,OK,
BSDS500,285022,PC,321,481,0.005839,0.324166,,0.330005,0.0000,0.4888,0.0196,OK,
BSDS500,288024,GWi,321,481,0.006085,0.010808,,0.016894,0.0000,3.7002,0.4318,OK,
BSDS500,288024,GWi_odps,321,481,0.006085,0.021571,0.006032,0.033688,0.0000,3.7002,0.2150,OK,
BSDS500,288024,GWC,321,481,0.006085,0.024265,,0.030350,0.0000,5.3355,1.3510,OK,
BSDS500,288024,Canny,321,481,0.006085,0.002387,,0.008472,0.0000,369.8026,47.4743,OK,
BSDS500,288024,Sobel,321,481,0.006085,0.002031,,0.008117,0.0000,846.9451,93.3037,OK,
BSDS500,288024,LoG,321,481,0.006085,0.001160,,0.007245,0.0000,45.0000,3.6804,OK,
BSDS500,288024,ED,321,481,0.006085,0.003615,,0.009700,0.0000,255.0000,38.0747,OK,
BSDS500,288024,PC,321,481,0.006085,0.323058,,0.329143,0.0000,0.6704,0.0406,OK,
BSDS500,289011,GWi,481,321,0.006015,0.010883,,0.016899,0.0000,4.4896,0.6050,OK,
BSDS500,289011,GWi_odps,481,321,0.006015,0.019332,0.008644,0.033991,0.0000,4.4896,0.2858,OK,
BSDS500,289011,GWC,481,321,0.006015,0.023855,,0.029870,0.0050,5.7441,1.5005,OK,
BSDS500,289011,Canny,481,321,0.006015,0.002363,,0.008379,0.0000,479.0094,67.8341,OK,
BSDS500,289011,Sobel,481,321,0.006015,0.001977,,0.007992,0.0000,1062.7455,131.6095,OK,
BSDS500,289011,LoG,481,321,0.006015,0.001165,,0.007181,0.0000,52.0000,4.9044,OK,
BSDS500,289011,ED,481,321,0.006015,0.004155,,0.010170,0.0000,255.0000,51.3184,OK,
BSDS500,289011,PC,481,321,0.006015,0.319314,,0.325329,0.0000,0.5551,0.0264,OK,
BSDS500,290035,GWi,321,481,0.006147,0.010946,,0.017093,0.0041,4.5985,0.6864,OK,
BSDS500,290035,GWi_odps,321,481,0.006147,0.019767,0.005776,0.031690,0.0000,4.5985,0.3394,OK,
BSDS500,290035,GWC,321,481,0.006147,0.024302,,0.030450,0.0179,5.3778,1.5649,OK,
BSDS500,290035,Canny,321,481,0.006147,0.002442,,0.008589,0.0000,464.6569,74.1777,OK,
BSDS500,290035,Sobel,321,481,0.006147,0.002193,,0.008340,0.0000,1077.2864,146.7847,OK,
BSDS500,290035,LoG,321,481,0.006147,0.001256,,0.007404,0.0000,57.0000,5.6401,OK,
BSDS500,290035,ED,321,481,0.006147,0.004579,,0.010726,0.0000,255.0000,56.4465,OK,
BSDS500,290035,PC,321,481,0.006147,0.320616,,0.326763,0.0000,0.5314,0.0251,OK,
BSDS500,29030,GWi,321,481,0.006095,0.010964,,0.017059,0.0000,4.6269,0.4308,OK,
BSDS500,29030,GWi_odps,321,481,0.006095,0.019876,0.005760,0.031731,0.0000,4.6269,0.2170,OK,
BSDS500,29030,GWC,321,481,0.006095,0.023737,,0.029833,0.0083,5.6912,1.3463,OK,
BSDS500,29030,Canny,321,481,0.006095,0.002376,,0.008471,0.0000,421.3360,39.8131,OK,
BSDS500,29030,Sobel,321,481,0.006095,0.002008,,0.008103,0.0000,1030.4417,87.0560,OK,
BSDS500,29030,LoG,321,481,0.006095,0.001160,,0.007255,0.0000,45.0000,3.2069,OK,
BSDS500,29030,ED,321,481,0.006095,0.004186,,0.010281,0.0000,255.0000,48.7783,OK,
BSDS500,29030,PC,321,481,0.006095,0.322165,,0.328260,0.0000,0.6542,0.0260,OK,
BSDS500,296028,GWi,321,481,0.006714,0.010882,,0.017596,0.0000,4.4377,0.3942,OK,
BSDS500,296028,GWi_odps,321,481,0.006714,0.019923,0.005782,0.032419,0.0000,4.4377,0.1999,OK,
BSDS500,296028,GWC,321,481,0.006714,0.023575,,0.030289,0.0000,5.8037,1.3320,OK,
BSDS500,296028,Canny,321,481,0.006714,0.002347,,0.009061,0.0000,448.2187,39.2174,OK,
BSDS500,296028,Sobel,321,481,0.006714,0.001986,,0.008700,0.0000,1031.5474,82.2385,OK,
BSDS500,296028,LoG,321,481,0.006714,0.001209,,0.007923,0.0000,55.0000,3.1436,OK,
BSDS500,296028,ED,321,481,0.006714,0.003788,,0.010502,0.0000,255.0000,41.0012,OK,
BSDS500,296028,PC,321,481,0.006714,0.321358,,0.328072,0.0000,0.6030,0.0274,OK,
BSDS500,296058,GWi,321,481,0.006248,0.011260,,0.017508,0.0000,4.4984,1.0069,OK,
BSDS500,296058,GWi_odps,321,481,0.006248,0.018976,0.006065,0.031288,0.0000,4.4984,0.4574,OK,
